age,time_on_visuals,audio_replay_count,drag_and_drop_actions,puzzle_attempts,help_button_clicks,time_to_completion,task_skips,interaction_rate,grade_level_Junior Secondary School 2,grade_level_Junior Secondary School 3,grade_level_Nursery,grade_level_Primary 1,grade_level_Primary 2,grade_level_Primary 3,grade_level_Primary 4,grade_level_Primary 5,sex_Male,preferred_instruction_type_audio,preferred_instruction_type_text,learning_style_Kinesthetic,learning_style_Logical,learning_style_Visual
6,64.83966405,2,3,2,0,172.2954499,0,17.51776883,False,False,False,True,False,False,False,False,True,False,True,False,True,False
12,42.32620092,8,3,4,2,159.3685162,1,23.85618508,False,True,False,False,False,False,False,False,False,True,False,False,False,False
7,52.42174466,1,10,5,0,149.4950385,1,34.02609767,False,False,False,False,False,True,False,False,False,False,False,True,False,False
8,39.08098,3,0,3,2,133.3401735,1,21.53803997,False,False,False,False,False,False,True,False,False,True,False,False,False,False
7,98.51620262,1,3,3,1,164.3784446,0,42.07123946,False,False,False,False,False,True,False,False,False,False,True,False,False,True
5,90.6008858,0,7,3,1,107.8952683,0,23.31229386,False,False,True,False,False,False,False,False,True,False,False,False,False,True
6,95.87341759,1,1,3,1,171.2936222,0,24.38985179,False,False,False,True,False,False,False,False,False,False,False,False,False,True
5,89.39014636,2,5,4,1,161.5565441,1,25.47981616,False,False,True,False,False,False,False,False,False,False,False,False,False,True
12,62.12288043,3,12,5,1,126.2378841,0,47.49469597,False,True,False,False,False,False,False,False,False,False,True,True,False,False
10,60.24714364,1,3,1,0,177.7798812,0,19.91921827,False,False,False,False,False,False,False,True,True,False,True,False,True,False
5,34.02754247,2,1,3,1,119.6682148,1,23.56632556,False,False,False,True,False,False,False,False,False,True,False,False,False,False
12,25.27784467,4,0,4,1,156.2129367,1,30.27245897,True,False,False,False,False,False,False,False,True,True,False,False,False,False
9,32.71591328,5,7,6,1,189.0461422,0,56.06236319,False,False,False,False,False,False,False,True,False,False,True,True,False,False
9,67.81955609,0,7,1,0,221.6544023,0,22.5180862,False,False,False,False,False,False,False,True,True,False,True,False,True,False
4,53.07413677,3,6,5,1,102.258628,1,27.94484332,False,False,True,False,False,False,False,False,True,False,True,True,False,False
8,22.97943361,4,2,5,1,184.2265904,0,28.73011794,False,False,False,False,False,True,False,False,True,True,False,False,False,False
6,53.51082326,4,9,5,0,110.1723744,1,34.09988986,False,False,False,False,True,False,False,False,False,False,True,True,False,False
9,49.36535297,0,4,2,0,186.4466376,0,20.34535931,False,False,False,False,False,False,True,False,False,False,True,False,True,False
12,46.70847475,3,13,4,0,104.469136,1,43.32359103,False,True,False,False,False,False,False,False,True,False,True,True,False,False
6,87.60377859,2,6,3,1,144.7452195,0,30.30864871,False,False,False,True,False,False,False,False,False,False,True,False,False,True
10,97.62805292,1,8,4,1,132.1798394,1,38.40141343,False,False,False,False,False,False,False,True,False,False,False,True,False,False
12,39.00283624,1,6,2,0,192.2904051,0,21.32299531,False,True,False,False,False,False,False,False,False,False,True,False,True,False
5,106.9183314,1,5,4,0,143.3431614,1,34.48263338,False,False,False,True,False,False,False,False,True,False,False,False,False,True
11,45.24817607,1,16,6,0,93.59890423,1,36.37975186,True,False,False,False,False,False,False,False,True,False,False,True,False,False
8,44.59208575,7,1,4,2,161.5616659,1,32.26707281,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6,67.15791875,1,9,4,1,115.1626888,0,39.18294895,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5,66.65244061,1,4,1,0,179.6572136,0,18.29786152,False,False,True,False,False,False,False,False,True,False,True,False,True,False
12,65.29640404,2,1,3,0,150.1365256,0,31.95757878,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6,74.95663261,2,1,2,0,144.5392501,0,30.9467696,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12,84.28120152,2,0,2,0,159.9045961,1,40.53842704,False,True,False,False,False,False,False,False,False,False,True,False,False,True
7,91.45481594,2,2,4,1,131.0679996,1,34.21411875,False,False,False,False,True,False,False,False,False,False,False,False,False,True
7,67.0134867,2,10,7,1,112.0423236,1,44.86459678,False,False,False,False,False,True,False,False,False,False,False,True,False,False
10,91.55652747,1,1,2,0,167.0264416,0,31.498021,False,False,False,False,False,False,False,False,False,False,True,False,False,True
12,64.6006578,1,9,4,0,130.0961506,0,38.97656097,False,True,False,False,False,False,False,False,True,False,False,True,False,False
9,89.11465908,1,3,2,1,183.3818961,1,37.86718086,False,False,False,False,False,False,True,False,True,False,False,False,False,True
7,37.18470946,5,5,4,1,176.0474509,0,24.54170675,False,False,False,False,True,False,False,False,True,True,False,False,False,False
11,54.02984406,0,2,2,0,150.1081709,0,21.95648082,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7,53.62907975,1,0,3,2,181.7663446,1,19.38363213,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6,62.06826318,3,3,4,1,158.9760537,1,25.94316935,False,False,False,True,False,False,False,False,True,True,False,False,False,False
7,43.88894703,2,16,7,0,109.4254518,0,42.1417031,False,False,False,False,False,True,False,False,False,False,True,True,False,False
7,52.39315371,1,13,6,0,162.7032148,1,37.76407092,False,False,False,False,False,True,False,False,True,False,True,True,False,False
12,32.4934334,5,2,3,1,111.5742322,1,24.27812835,True,False,False,False,False,False,False,False,True,True,False,False,False,False
6,65.31179313,1,2,3,1,159.7445356,1,35.62633799,False,False,False,False,True,False,False,False,True,False,False,False,False,True
9,47.96940293,4,5,3,2,155.9119843,1,25.33697772,False,False,False,False,False,False,False,True,False,True,False,False,False,False
10,32.36109408,7,2,3,1,176.4067951,1,22.67126449,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12,48.91799306,1,10,4,0,131.1199796,0,47.51000888,True,False,False,False,False,False,False,False,False,False,True,True,False,False
10,38.57696027,1,3,2,0,215.0619681,0,18.00808902,False,False,False,False,False,False,False,True,False,False,True,False,True,False
9,54.67827894,1,4,1,0,224.1555429,0,14.9225799,False,False,False,False,False,False,True,False,True,False,True,False,True,False
9,53.76453373,7,1,3,2,189.402136,0,18.29363913,False,False,False,False,False,False,False,True,True,True,False,False,False,False
11,31.70269609,7,4,5,1,96.1972566,1,32.91916167,False,False,False,False,False,False,False,False,True,True,False,False,False,False
10,43.37466387,10,1,4,2,133.0411997,1,21.06675307,False,False,False,False,False,False,False,False,True,True,False,False,False,False
6,60.26955558,9,1,5,2,154.5366896,0,35.81777141,False,False,False,False,True,False,False,False,False,True,False,False,False,False
7,50.51609656,1,2,1,0,172.9984896,0,20.01923571,False,False,False,False,False,True,False,False,False,False,True,False,True,False
7,53.72240724,4,7,6,1,89.4696072,1,42.24250424,False,False,False,False,False,True,False,False,True,False,True,True,False,False
5,38.6333851,6,2,3,1,132.7535829,1,20.88147441,False,False,True,False,False,False,False,False,True,True,False,False,False,False
12,81.51909472,0,2,4,1,169.8471168,0,27.1305973,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12,71.35359334,0,2,1,0,191.231738,0,22.58476773,True,False,False,False,False,False,False,False,False,False,True,False,True,False
11,83.63735598,0,2,2,1,169.6525639,0,28.07832603,False,False,False,False,False,False,False,False,False,False,True,False,False,True
12,48.55603422,11,3,5,2,127.3608379,1,27.14404342,True,False,False,False,False,False,False,False,True,True,False,False,False,False
11,27.74693811,1,5,1,0,193.5443414,0,21.90360993,True,False,False,False,False,False,False,False,False,False,True,False,True,False
7,65.65689885,0,2,1,0,175.845888,0,16.76659402,False,False,False,False,True,False,False,False,False,False,True,False,True,False
7,42.18905714,3,1,5,2,198.9788613,0,20.89489041,False,False,False,False,True,False,False,False,True,True,False,False,False,False
7,84.18496115,1,1,4,0,168.5626076,0,31.36465108,False,False,False,False,False,True,False,False,False,False,True,False,False,True
10,29.33303567,7,4,4,2,188.9325483,1,15.37251384,False,False,False,False,False,False,False,True,True,True,False,False,False,False
8,52.46666802,0,10,5,1,141.0241297,1,24.38286032,False,False,False,False,False,False,True,False,False,False,True,True,False,False
12,57.64757763,1,3,1,0,181.0664769,0,16.36334358,False,True,False,False,False,False,False,False,True,False,True,False,True,False
11,37.35153903,10,2,4,2,145.8770992,0,23.50913123,False,False,False,False,False,False,False,False,True,True,False,False,False,False
12,94.11388258,0,4,2,1,124.408711,0,34.7721755,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12,52.39710235,3,4,4,0,137.4169493,0,35.96321206,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7,45.88992874,6,1,3,1,141.5008407,0,19.5850546,False,False,False,False,False,True,False,False,True,True,False,False,False,False
9,94.01921041,1,5,4,1,178.0160951,0,25.67182964,False,False,False,False,False,False,False,True,True,False,False,False,False,True
8,59.84858041,4,0,3,1,176.2760487,1,23.14541878,False,False,False,False,False,True,False,False,True,True,False,False,False,False
5,68.29405792,1,4,2,0,195.2680476,0,25.6317506,False,False,True,False,False,False,False,False,True,False,False,False,False,True
9,34.25113038,5,0,4,1,170.9228959,1,23.6905027,False,False,False,False,False,False,False,True,False,True,False,False,False,False
12,59.03388452,2,2,2,0,173.0224377,0,17.34408633,False,True,False,False,False,False,False,False,True,False,True,False,True,False
4,67.67720165,4,10,4,0,81.93641556,1,39.4248172,False,False,True,False,False,False,False,False,True,False,False,True,False,False
9,71.91004948,0,3,1,0,205.1881474,0,19.67057295,False,False,False,False,False,False,False,True,True,False,True,False,True,False
7,68.39379254,4,5,2,0,223.6554872,0,20.7859326,False,False,False,False,False,True,False,False,True,False,True,False,True,False
11,77.40332333,0,2,2,0,167.7988171,0,28.20363881,True,False,False,False,False,False,False,False,False,False,True,False,False,True
5,57.51693402,2,0,2,0,200.1670062,0,16.57673742,False,False,True,False,False,False,False,False,True,False,True,False,True,False
8,44.64318142,2,7,2,0,191.4621677,0,26.33451294,False,False,False,False,False,True,False,False,True,False,True,False,True,False
11,39.11198597,3,1,3,2,132.0633507,0,21.41505125,False,False,False,False,False,False,False,False,True,True,False,False,False,False
10,35.25150732,5,1,3,1,188.6966239,1,24.71629672,False,False,False,False,False,False,False,True,False,True,False,False,False,False
10,43.03949667,6,1,3,1,183.0476151,1,17.15417775,False,False,False,False,False,False,False,True,False,True,False,False,False,False
10,54.24475506,2,10,6,0,139.8471864,1,43.92054949,False,False,False,False,False,False,False,True,True,False,True,True,False,False
7,43.54705898,1,2,2,0,153.7046337,0,16.63107325,False,False,False,False,False,True,False,False,True,False,True,False,True,False
11,53.35010579,0,6,1,0,193.2304036,0,22.43900245,True,False,False,False,False,False,False,False,False,False,True,False,True,False
12,45.86624576,0,3,1,0,217.450418,0,23.77597466,True,False,False,False,False,False,False,False,False,False,True,False,True,False
12,64.66114475,5,3,5,1,145.6360335,0,19.46803938,False,True,False,False,False,False,False,False,False,True,False,False,False,False
9,50.58471549,1,7,1,0,153.0119773,0,17.37789875,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6,62.40047314,1,6,2,0,177.4561572,0,19.84905246,False,False,False,False,True,False,False,False,True,False,True,False,True,False
6,48.89877228,2,2,4,2,128.7102579,1,24.14467042,False,False,False,True,False,False,False,False,True,True,False,False,False,False
11,26.6318326,3,9,4,1,106.2194995,1,33.73145479,True,False,False,False,False,False,False,False,True,False,True,True,False,False
6,33.71596131,3,3,4,2,136.3459801,0,21.85159518,False,False,False,False,True,False,False,False,False,True,False,False,False,False
7,77.25733047,0,3,4,1,120.3690765,1,26.72120398,False,False,False,False,False,True,False,False,True,False,True,False,False,True
12,49.41036038,2,4,1,0,158.4415667,0,23.27901561,True,False,False,False,False,False,False,False,True,False,True,False,True,False
9,49.60713321,5,2,4,2,206.3814087,0,22.00893394,False,False,False,False,False,False,False,True,False,True,False,False,False,False
9,91.74385295,1,0,3,1,136.3947304,0,24.70352958,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8,60.4758273,2,7,1,0,210.0595066,0,19.38500127,False,False,False,False,False,False,True,False,True,False,True,False,True,False
6,32.93396321,4,13,4,1,200.7763583,1,34.37334566,False,False,False,False,True,False,False,False,True,False,True,True,False,False
11,55.51038672,0,4,2,0,199.0019413,0,20.3432929,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6,91.17154548,1,3,2,1,166.3548832,1,40.28651626,False,False,False,False,True,False,False,False,False,False,False,False,False,True
7,81.12482941,1,7,4,1,135.2351484,1,29.29981724,False,False,False,False,False,True,False,False,False,False,False,False,False,True
6,53.47289357,0,5,2,0,163.2294612,0,21.17073681,False,False,False,False,True,False,False,False,False,False,True,False,True,False
6,48.04664328,4,11,4,0,134.0691133,1,38.60098535,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11,89.03218917,0,2,3,1,159.5684875,0,40.23921063,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8,83.13826389,6,8,4,1,117.9982832,0,28.32054817,False,False,False,False,False,False,True,False,True,False,False,True,False,False
9,91.87881612,3,7,2,1,143.3859794,0,24.6112025,False,False,False,False,False,False,True,False,True,False,False,False,False,True
10,56.53416334,2,2,1,0,144.4676929,0,22.57721275,False,False,False,False,False,False,False,True,True,False,True,False,True,False
5,89.91105163,0,3,4,1,177.1780907,0,26.48297894,False,False,True,False,False,False,False,False,True,False,True,False,False,True
9,44.29401016,3,9,5,0,139.9386847,0,40.57038404,False,False,False,False,False,False,False,True,False,False,True,True,False,False
6,38.85050655,6,2,5,1,155.2184583,1,31.04783009,False,False,False,False,True,False,False,False,True,True,False,False,False,False
7,47.88853634,0,6,2,0,218.3178638,0,16.87488999,False,False,False,False,False,True,False,False,True,False,True,False,True,False
12,49.83679326,4,4,1,0,210.5589313,0,26.13628808,False,True,False,False,False,False,False,False,False,False,True,False,True,False
10,68.4288714,1,8,4,1,205.5388242,0,41.69684291,False,False,False,False,False,False,False,False,True,False,True,True,False,False
11,61.66381143,2,13,5,1,79.8858072,1,42.33201225,False,False,False,False,False,False,False,False,True,False,False,True,False,False
11,85.69670041,1,4,2,0,146.166856,1,29.7580072,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10,50.23481245,1,0,5,2,153.2637972,1,18.74477647,False,False,False,False,False,False,False,True,True,True,False,False,False,False
4,40.04865275,1,3,2,0,219.5495914,0,20.38766138,False,False,True,False,False,False,False,False,False,False,True,False,True,False
6,82.26859896,0,2,3,1,161.8414025,0,33.00612613,False,False,False,False,True,False,False,False,True,False,False,False,False,True
12,54.63900855,0,3,1,0,209.0293337,0,15.98392029,False,True,False,False,False,False,False,False,True,False,True,False,True,False
10,57.47847666,0,4,1,0,188.2591985,0,22.54153024,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7,41.21534071,0,2,5,1,198.6717216,0,24.45104725,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5,32.95492786,5,1,3,1,125.815469,0,26.38316482,False,False,True,False,False,False,False,False,True,True,False,False,False,False
6,37.83492205,5,2,4,2,178.1431528,0,18.33974238,False,False,False,False,True,False,False,False,True,True,False,False,False,False
6,78.51367595,0,4,2,1,138.9664223,1,19.8968178,False,False,False,False,True,False,False,False,True,False,False,False,False,True
5,79.72626102,2,4,2,0,182.2595497,0,16.624535,False,False,False,True,False,False,False,False,False,False,True,False,True,False
4,80.11876844,0,3,4,1,152.6759574,0,28.63024992,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11,88.2919888,0,0,3,0,143.519729,1,25.22203948,False,False,False,False,False,False,False,False,True,False,True,False,False,True
11,39.09845677,5,4,7,1,147.5950379,0,37.84311517,False,False,False,False,False,False,False,False,False,False,True,True,False,False
12,46.41072361,0,4,1,0,159.994829,0,21.33797303,False,True,False,False,False,False,False,False,False,False,True,False,True,False
11,68.80529984,0,5,2,0,175.7197282,0,23.47382742,True,False,False,False,False,False,False,False,True,False,True,False,True,False
12,60.03328516,1,10,1,0,217.4267486,0,21.14666965,True,False,False,False,False,False,False,False,False,False,True,False,True,False
4,87.91638708,1,5,2,0,166.4389109,0,26.8978654,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10,55.0628929,8,2,3,2,124.7312268,1,21.60481846,False,False,False,False,False,False,False,False,True,True,False,False,False,False
10,48.03400611,0,8,2,0,193.2745798,0,21.54472803,False,False,False,False,False,False,False,True,False,False,True,False,True,False
10,46.28006964,6,0,3,1,164.6378392,0,27.46658333,False,False,False,False,False,False,False,True,False,True,False,False,False,False
8,74.22709684,1,5,2,0,166.7483022,0,20.02394942,False,False,False,False,False,True,False,False,True,False,True,False,True,False
6,62.11567528,0,2,2,0,196.5936234,0,23.5947792,False,False,False,True,False,False,False,False,False,False,True,False,True,False
12,55.07362538,6,8,6,0,123.0769612,1,49.31538874,False,True,False,False,False,False,False,False,True,False,False,True,False,False
12,78.03985907,1,1,3,1,119.4812823,0,35.40840186,False,True,False,False,False,False,False,False,True,False,True,False,False,True
7,98.47622752,1,2,4,1,132.7264229,1,28.20403663,False,False,False,False,True,False,False,False,False,False,True,False,False,True
7,109.8267083,2,1,2,0,150.8439069,1,34.38132527,False,False,False,False,False,True,False,False,False,False,False,False,False,True
12,87.31784072,1,1,3,1,174.2284012,1,26.70581898,True,False,False,False,False,False,False,False,False,False,False,False,False,True
7,76.26850535,2,12,6,1,114.208471,0,42.81359786,False,False,False,False,True,False,False,False,True,False,False,True,False,False
12,39.52850591,8,1,5,2,115.1297234,1,26.94953293,False,True,False,False,False,False,False,False,False,True,False,False,False,False
11,39.53299623,2,8,4,1,97.56759524,0,44.50754348,False,False,False,False,False,False,False,False,True,False,False,True,False,False
12,60.83146025,1,11,4,0,82.97617372,1,35.50220346,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8,53.24709327,5,1,4,1,160.956283,1,24.2846953,False,False,False,False,False,False,True,False,True,True,False,False,False,False
9,56.32344354,1,12,6,0,159.3661092,0,50.33856068,False,False,False,False,False,False,True,False,False,False,True,True,False,False
11,74.95895321,3,10,4,1,123.8851309,1,48.70858638,False,False,False,False,False,False,False,False,True,False,True,True,False,False
10,30.69828469,6,2,3,2,147.5050411,1,28.30775152,False,False,False,False,False,False,False,True,True,True,False,False,False,False
11,47.79279828,2,3,2,0,153.6387788,0,19.89825612,False,False,False,False,False,False,False,False,True,False,True,False,True,False
8,38.02960434,7,0,5,1,157.4145305,1,26.42472708,False,False,False,False,False,False,True,False,True,True,False,False,False,False
9,59.50091832,0,4,1,0,182.5136251,0,22.6224976,False,False,False,False,False,False,True,False,True,False,True,False,True,False
4,82.24206302,1,3,2,0,145.0129967,0,31.93637692,False,False,True,False,False,False,False,False,True,False,False,False,False,True
5,59.62520546,1,2,1,0,161.5635233,0,23.42482805,False,False,True,False,False,False,False,False,True,False,True,False,True,False
5,61.60544388,0,4,2,0,230.9223937,0,19.27495677,False,False,True,False,False,False,False,False,False,False,True,False,True,False
5,52.28051748,3,8,5,0,128.9249748,0,33.56348669,False,False,True,False,False,False,False,False,True,False,True,True,False,False
9,53.89848352,2,7,4,1,107.0974195,0,34.89167815,False,False,False,False,False,False,True,False,False,False,True,True,False,False
11,63.36456689,0,4,2,0,165.0083207,0,17.86191291,True,False,False,False,False,False,False,False,False,False,True,False,True,False
11,26.3647176,1,9,4,1,122.6057181,1,34.79643329,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11,81.03426986,1,1,2,0,146.0728175,0,31.35987155,True,False,False,False,False,False,False,False,True,False,True,False,False,True
7,69.35346093,2,1,2,1,120.7712516,1,23.27382528,False,False,False,False,False,True,False,False,False,False,False,False,False,True
10,39.03342876,3,3,4,2,180.1242078,0,19.89448996,False,False,False,False,False,False,False,True,False,True,False,False,False,False
4,65.09902358,0,0,2,0,190.420352,0,21.66720744,False,False,True,False,False,False,False,False,True,False,True,False,True,False
9,47.49782805,10,3,5,1,170.9208576,1,17.74745853,False,False,False,False,False,False,True,False,False,True,False,False,False,False
9,68.9420506,4,12,4,1,125.3729096,1,45.16439424,False,False,False,False,False,False,False,True,False,False,False,True,False,False
12,38.65369366,9,4,4,2,140.9553519,1,23.21298519,False,True,False,False,False,False,False,False,False,True,False,False,False,False
11,51.02646818,0,2,2,0,188.1972167,0,26.45396794,True,False,False,False,False,False,False,False,True,False,True,False,True,False
12,49.12150884,1,2,2,0,168.5243467,0,24.60358836,False,True,False,False,False,False,False,False,True,False,True,False,True,False
6,55.86113254,0,3,2,0,182.8848268,0,15.16543588,False,False,False,False,True,False,False,False,False,False,True,False,True,False
7,61.1948884,2,2,3,1,134.6409136,0,29.99937788,False,False,False,False,True,False,False,False,False,False,True,False,False,True
10,60.48251902,1,16,5,0,120.4784066,0,48.97270458,False,False,False,False,False,False,False,True,True,False,False,True,False,False
5,50.96130747,4,16,5,0,96.2528158,1,39.3582853,False,False,True,False,False,False,False,False,True,False,True,True,False,False
8,62.20173787,1,3,2,0,155.8147918,0,20.81494771,False,False,False,False,False,True,False,False,True,False,True,False,True,False
9,66.22056,2,6,5,1,109.7236019,0,42.07304947,False,False,False,False,False,False,True,False,True,False,True,True,False,False
11,46.52586573,7,1,4,2,195.2216337,1,25.11093922,False,False,False,False,False,False,False,False,True,True,False,False,False,False
7,52.23760628,1,5,5,1,122.6813343,0,42.47107085,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5,45.37818552,2,7,1,0,178.4592221,0,22.44205936,False,False,False,True,False,False,False,False,False,False,True,False,True,False
7,89.76971236,1,3,4,1,94.23438085,0,33.34661182,False,False,False,False,True,False,False,False,True,False,False,False,False,True
5,13.97399046,3,10,7,0,121.7863052,0,34.88095663,False,False,False,True,False,False,False,False,False,False,False,True,False,False
10,58.87237911,1,12,7,1,175.2307225,0,51.74195559,False,False,False,False,False,False,False,True,False,False,False,True,False,False
10,86.11803753,2,8,4,1,92.03322897,1,44.52224068,False,False,False,False,False,False,False,True,True,False,False,True,False,False
9,41.96631739,1,3,2,0,155.7447662,0,20.41041102,False,False,False,False,False,False,True,False,False,False,True,False,True,False
10,100.5595357,1,4,4,1,120.3678391,1,29.96957027,False,False,False,False,False,False,False,True,False,False,False,False,False,True
11,78.47200791,1,5,2,1,164.8389552,1,24.05510263,False,False,False,False,False,False,False,False,True,False,False,False,False,True
6,86.9610679,2,2,2,1,164.2259827,0,33.24904941,False,False,False,False,True,False,False,False,True,False,False,False,False,True
10,67.74334216,0,5,1,0,175.1070673,0,18.93114574,False,False,False,False,False,False,False,True,True,False,True,False,True,False
11,73.99858943,1,6,1,0,179.169337,0,20.74511928,False,False,False,False,False,False,False,False,True,False,True,False,True,False
12,39.71030446,0,2,1,0,218.7681167,0,20.3407618,False,True,False,False,False,False,False,False,True,False,True,False,True,False
6,75.04147565,0,3,1,0,184.2482275,0,17.39992187,False,False,False,True,False,False,False,False,False,False,True,False,True,False
7,76.26844785,2,4,3,1,162.5225172,0,26.07887893,False,False,False,False,True,False,False,False,True,False,True,False,False,True
7,50.30831692,5,2,5,2,157.6213135,1,24.55149718,False,False,False,False,False,True,False,False,True,True,False,False,False,False
10,62.80031347,1,4,2,0,171.9612713,0,19.45156014,False,False,False,False,False,False,False,False,False,False,True,False,True,False
12,57.76617788,1,5,2,0,155.3433088,0,18.41778747,False,True,False,False,False,False,False,False,True,False,True,False,True,False
12,32.698155,1,0,3,1,192.794717,0,22.54658302,False,True,False,False,False,False,False,False,False,True,False,False,False,False
6,50.39981168,3,6,1,0,184.7291566,0,11.46604064,False,False,False,False,True,False,False,False,True,False,True,False,True,False
5,53.94629841,5,2,5,1,191.1836498,0,19.71488766,False,False,True,False,False,False,False,False,False,True,False,False,False,False
12,36.00109523,4,1,5,2,161.3095558,0,26.51446878,False,True,False,False,False,False,False,False,False,True,False,False,False,False
5,70.1535124,2,1,1,0,153.9257352,0,17.79863053,False,False,False,True,False,False,False,False,True,False,True,False,True,False
11,64.42940641,2,16,6,0,76.74138044,0,40.02223778,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9,86.31659261,0,2,4,0,150.7706056,1,23.57256946,False,False,False,False,False,False,False,True,False,False,False,False,False,True
6,46.96159203,11,2,5,1,145.9879461,0,22.76402471,False,False,False,True,False,False,False,False,True,True,False,False,False,False
8,75.75749352,1,2,1,0,124.6955754,0,23.73334088,False,False,False,False,False,True,False,False,False,False,True,False,True,False
11,62.81557073,3,9,4,0,169.9685729,0,34.99333528,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12,95.41132096,1,7,3,1,161.4493845,0,27.09888601,False,True,False,False,False,False,False,False,True,False,False,False,False,True
8,84.5928991,1,3,4,1,116.2147061,1,20.20961656,False,False,False,False,False,False,True,False,False,False,True,False,False,True
12,12.69012026,10,5,3,2,142.6475129,0,25.81796817,False,True,False,False,False,False,False,False,True,True,False,False,False,False
11,71.80396932,1,5,4,1,148.1727896,0,33.81170782,True,False,False,False,False,False,False,False,True,False,False,False,False,True
12,51.69261917,1,2,2,0,149.3842091,0,20.72324476,True,False,False,False,False,False,False,False,True,False,True,False,True,False
11,34.08450015,8,2,3,1,150.583523,0,23.60928938,True,False,False,False,False,False,False,False,True,True,False,False,False,False
10,50.16311561,8,2,4,1,126.2325478,1,22.8574746,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10,89.75586036,1,2,4,1,148.428764,1,29.91489842,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,62.15492469,1,2,1,0,181.7745134,0,15.25401518,False,False,True,False,False,False,False,False,True,False,True,False,True,False
7,58.30727203,1,10,5,0,74.96246127,0,41.63858767,False,False,False,False,False,True,False,False,False,False,False,True,False,False
9,61.16525543,0,1,1,0,162.0822764,0,16.4352641,False,False,False,False,False,False,True,False,False,False,True,False,True,False
10,60.61696771,0,9,6,0,77.97957733,1,36.78052178,False,False,False,False,False,False,False,False,True,False,False,True,False,False
12,34.33231095,8,3,3,1,134.6128177,0,22.59511396,True,False,False,False,False,False,False,False,True,True,False,False,False,False
12,57.81616873,1,3,2,0,145.9997162,0,24.86310122,False,True,False,False,False,False,False,False,True,False,True,False,True,False
8,42.97105249,0,4,6,1,137.2347618,1,32.29131921,False,False,False,False,False,False,True,False,False,False,False,True,False,False
9,68.67527647,2,11,7,1,131.6287498,0,34.75675169,False,False,False,False,False,False,False,True,True,False,False,True,False,False
9,46.938896,1,0,1,0,160.8769734,0,22.59970378,False,False,False,False,False,False,False,True,True,False,True,False,True,False
7,36.4377848,4,2,5,1,171.2611552,0,24.19909447,False,False,False,False,True,False,False,False,True,True,False,False,False,False
8,58.26819642,0,3,2,0,187.4612067,0,17.17677183,False,False,False,False,False,False,True,False,False,False,True,False,True,False
7,89.22490235,0,4,4,0,143.5109072,0,27.54095109,False,False,False,False,True,False,False,False,False,False,False,False,False,True
9,84.83338278,1,5,3,0,163.47785,0,33.81379518,False,False,False,False,False,False,True,False,False,False,False,False,False,True
12,81.5647823,1,1,4,1,157.8293624,1,26.86878489,True,False,False,False,False,False,False,False,True,False,False,False,False,True
4,40.40510824,8,1,4,1,144.0702719,0,21.717664,False,False,True,False,False,False,False,False,True,True,False,False,False,False
12,99.51972533,0,3,2,0,117.43414,1,34.52864312,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11,48.5113553,4,9,5,0,145.4709524,1,28.54225423,True,False,False,False,False,False,False,False,False,False,False,True,False,False
11,49.55740998,3,7,1,0,187.6009809,0,17.6219009,False,False,False,False,False,False,False,False,False,False,True,False,True,False
11,77.56784259,2,10,5,0,116.9012362,0,41.87460068,False,False,False,False,False,False,False,False,True,False,True,True,False,False
8,49.36385808,1,6,2,0,192.7103697,0,24.23319399,False,False,False,False,False,False,True,False,False,False,True,False,True,False
11,36.04461079,7,1,5,2,177.6035392,0,23.84706835,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12,53.42861872,0,5,2,0,163.0486876,0,23.25875722,False,True,False,False,False,False,False,False,True,False,True,False,True,False
11,68.04262324,0,3,2,0,179.3183584,1,39.0141886,False,False,False,False,False,False,False,False,False,False,True,False,False,True
